num,num_doc
145905,2322
146521,2322
65047,2322
65049,2322
171373,2322
65051,2322
56953,2322
11879,2322
146317,2322
175538,2323
6673,2324
278567,2325
57726,2326
179292,2327
2497,2330
68592,2330
237693,2331
276845,2332
59414,2333
7661,2334
46795,2335
26504,2336
46912,2336
47946,2336
176543,2337
180615,2337
231933,2338
46810,2339
68507,2340
71908,2342
2427,2343
71908,2344
6313,2345
7788,2346
273586,2347
2502,2349
273586,2350
59414,2351
195185,2351
71908,2352
51880,2354
253809,2355
285613,2357
221751,2358
53555,2361
587795,2362
619109,2362
30564,2369
30483,2369
46980,2370
34393,2371
34225,2372
149073,2373
149075,2373
58785,2375
46264,2376
81712,2376
46186,2376
00023761,2377
00023771,2378
00023781,2379
236351,2380
80101,2381
282982,2382
27169,2383
174990,2384
142015,2385
6650,2386
278567,2387
254883,2388
370943,2390
331154,2391
299839,2391
246175,2392
265768,2393
220364,2394
167317,2395
253382,2396
221788,2396
201548,2397
250614,2398
271280,2399
176300,2400
244486,2401
79887,2402
30644,2404
31113,2405
27731,2406
235111,2407
235104,2407
149176,2408
142572,2409
391946,2410
257146,2411
291491,2412
149678,2413
175208,2414
141249,2415
75475,2415
33398,2415
250614,2416
41710,2417
1134,2418
250614,2419
284945,2420
177891,2421
27064,2422
11594,2423
142771,2423
63193,2423
60163,2425
166634,2425
166163,2426
35866,2427
256740,2428
46442,2429
177334,2430
253933,2431
47513,2432
46654,2433
48119,2434
193666,2435
46496,2436
46467,2436
46592,2437
47006,2438
25740,2439
46577,2440
52789,2441
49187,2442
660572,2443
333674,2444
351263,2445
659434,2446
234747,2447
254191,2449
656554,2451
656775,2451
656749,2451
399843,2452
234959,2454
402714,2455
231933,2456
00024561,2457
408947,2458
403321,2459
154884,2460
66220,2461
403968,2462
254572,2464
6650,2465
222983,2466
213947,2467
659325,2468
403999,2470
404027,2471
404027,2472
408684,2472
408685,2472
51977,2473
402787,2474
402789,2474
2712,2475
446269,2476
268371,2477
140298,2478
68304,2479
250836,2480
279269,2481
248582,2482
213032,2483
397636,2483
244977,2484
198873,2485
839845,2486
704881,2487
649240,2489
160994,2490
726904,2491
239038,2492
56661,2493
852646,2494
298606,2495
79816,2496
160433,2498
00024981,2499
255404,2500
71473,2501
287597,2501
00025011,2502
176688,2504
281513,2504
46476,2505
178350,2506
245732,2507
81649,2508
274592,2509
247350,2510
385843,2511
29794,2512
268084,2513
69388,2514
27891,2514
27022,2514
66826,2514
283482,2514
66880,2514
69456,2514
66919,2514
32033,2514
298607,2515
265621,2516
370970,2517
38288,2518
267942,2519
265217,2520
285809,2521
240649,2521
240650,2521
244296,2521
77918,2522
73755,2523
76962,2523
77921,2523
262612,2523
76880,2523
278995,2524
00025251,2526
275893,2527
324246,2528
83630,2529
29602,2530
298754,2530
250614,2531
265217,2532
37997,2533
144839,2534
168058,2535
259486,2536
273362,2537
275431,2539
75597,2540
276984,2541
36539,2542
47182,2543
246365,2544
auteur_pomap_900,2545
263700,2546
200115,2547
26964,2548
262850,2549
150920,2550
199111,2551
265984,2552
1811,2553
408637,2553
209335,2555
177478,2556
396184,2559
147403,2560
142868,2561
339633,2562
231316,2563
159722,2563
32065,2564
241734,2566
49484,2568
195081,2569
00025691,2570
78006,2571
609357,2572
00025731,2574
49003,2575
394459,2576
00025761,2577
414943,2578
650670,2578
277283,2579
00025791,2580
278395,2581
275423,2582
276565,2583
25064,2585
397140,2586
00025861,2587
00025871,2588
145788,2589
00025891,2590
837597,2591
210281,2592
296993,2593
399155,2594
66805,2595
283482,2595
244950,2596
230071,2597
399178,2598
245741,2599
705017,2600
30673,2601
214767,2602
230852,2603
179360,2604
31687,2605
00026061,2607
235530,2608
848671,2609
36029,2610
47255,2611
47678,2611
47083,2611
31833,2612
234918,2613
00026131,2614
273261,2615
204418,2616
246732,2617
387050,2618
275287,2619
281858,2620
245741,2621
238264,2622
417607,2623
253648,2624
00026251,2626
283031,2627
140735,2628
32897,2629
34284,2630
413995,2631
00026302,2631
144979,2632
72429,2633
242221,2634
54398,2635
00026361,2637
849939,2638
263896,2639
228737,2640
82118,2641
269022,2642
00026421,2643
230806,2644
64535,2646
386309,2646
00026453,2646
48556,2647
26853,2649
158915,2650
255621,2651
00026511,2652
250830,2653
235241,2654
174876,2654
12271,2654
245240,2654
236184,2655
255403,2656
165763,2657
51707,2658
00026581,2659
00026591,2660
273586,2661
146055,2663
848738,2664
64535,2665
386309,2665
00026643,2665
248410,2666
251182,2667
38375,2668
00026681,2669
245222,2671
41093,2672
268401,2673
2427,2674
75475,2675
253864,2676
00026761,2677
1725,2678
403230,2678
35331,2679
211987,2680
163458,2681
00026811,2682
81489,2683
25769,2684
49572,2685
67175,2686
00026861,2687
00026871,2688
00026872,2688
00026873,2688
00026881,2689
47523,2690
59215,2691
254356,2693
179591,2694
149057,2695
72010,2696
00026961,2697
71856,2699
11250,2700
282278,2701
282346,2701
216786,2701
282546,2701
76403,2702
659443,2703
834893,2704
854455,2705
394562,2706
275874,2707
248582,2708
654001,2709
260909,2710
29245,2711
269323,2712
364194,2713
295920,2714
247459,2715
221895,2716
402576,2717
158915,2718
29767,2719
11659,2720
47062,2721
140928,2723
48254,2724
26559,2725
609481,2726
265404,2727
00027271,2728
400586,2729
296549,2730
77902,2731
255267,2732
399124,2732
31838,2734
370984,2735
267515,2736
266996,2737
282176,2738
370996,2740
397636,2741
250614,2742
250614,2743
4781,2744
386980,2745
399124,2748
245359,2749
225340,2750
167317,2751
267652,2752
248582,2753
174876,2754
155148,2755
258444,2756
390877,2757
46476,2758
735359,2759
294206,2760
177311,2761
00027611,2762
167203,2763
216569,2765
00027651,2766
179492,2767
215218,2768
35599,2769
179729,2771
601123,2772
392941,2773
249254,2775
178924,2776
31106,2777
33986,2777
216530,2777
9143,2778
33626,2779
211442,2780
228332,2781
151434,2782
350263,2783
260002,2785
395921,2789
00027891,2790
350761,2791
273530,2792
278813,2793
294471,2794
75310,2795
00027951,2796
250675,2799
833342,2800
823745,2803
68609,2804
31379,2805
256394,2806
74265,2807
174194,2808
67385,2809
00028091,2810
00028101,2811
25754,2812
253971,2813
63201,2814
250616,2815
418186,2816
733359,2817
00028171,2818
63153,2819
63154,2819
658382,2820
00028201,2821
176135,2821
178286,2821
178287,2821
228337,2822
00028221,2823
221623,2825
211997,2826
257325,2827
243449,2828
257152,2829
273016,2830
223026,2832
263649,2835
57274,2836
157287,2837
284666,2838
272539,2839
418186,2840
275951,2842
278504,2843
161575,2844
177446,2845
234480,2846
399039,2847
211919,2848
735279,2849
736738,2850
63229,2851
48556,2852
82660,2853
609408,2854
281681,2854
370757,2855
147172,2856
248386,2857
248369,2857
279944,2857
261715,2857
279931,2858
63715,2859
268491,2860
54721,2861
00028611,2862
198722,2863
00028631,2864
385550,2865
385549,2865
799317,2866
207539,2867
42604,2868
156926,2869
235266,2870
283056,2871
00028711,2872
396099,2873
31033,2874
283482,2874
67467,2875
72924,2875
214766,2876
273742,2877
268039,2878
221510,2879
226248,2879
83254,2880
391827,2881
268039,2882
227048,2883
64515,2884
390230,2885
242124,2886
74759,2887
00028881,2889
81877,2889
35535,2889
36292,2889
2418,2889
4370,2889
2304,2889
46258,2889
4372,2889
5250,2889
280929,2890
247134,2891
228729,2892
230249,2892
34513,2893
228012,2894
199433,2895
283440,2896
157935,2897
233872,2898
47127,2899
275339,2900
839677,2901
64535,2902
386309,2902
00029013,2902
583324,2903
401042,2903
593126,2903
402008,2903
401540,2903
593127,2903
415983,2903
401007,2903
162669,2904
260296,2905
173,2906
252818,2907
223029,2908
162373,2909
34147,2910
404535,2911
213132,2912
396140,2913
203332,2913
281469,2914
281469,2915
273091,2916
276495,2917
275298,2918
273583,2919
199383,2920
236054,2921
236583,2921
194127,2922
264373,2922
36882,2923
261235,2924
236173,2925
236436,2925
274943,2930
393286,2932
393287,2932
150024,2933
5824,2933
393561,2934
73716,2934
246018,2935
31677,2936
58571,2936
59948,2937
287763,2938
282644,2938
80840,2939
24671,2939
213047,2940
269333,2941
31523,2942
257351,2943
149431,2944
58775,2946
180293,2947
173896,2947
193834,2948
194929,2949
194967,2949
194968,2949
194935,2950
194975,2950
148790,2951
33002,2953
403244,2954
12023,2955
269422,2955
143699,2955
2753,2955
235822,2956
281783,2957
245709,2957
284942,2958
6449,2959
224607,2960
224506,2960
222919,2961
220353,2962
197196,2963
29767,2964
248601,2965
398121,2966
399124,2967
285389,2970
287199,2971
300324,2972
83254,2972
173997,2973
176228,2974
176538,2975
176764,2976
294190,2977
32204,2978
26184,2979
29215,2980
274239,2981
253590,2982
79509,2983
181325,2984
254820,2985
254821,2985
249636,2986
59690,2987
277534,2988
71729,2989
370970,2990
370762,2991
71729,2992
80100,2993
201160,2994
63129,2996
33167,2997
285667,2998
33167,2999
30363,3000
84075,3001
238264,3002
232707,3003
67728,3004
67903,3005
253084,3006
276836,3007
287533,3008
9824,3009
32976,3010
272065,3011
211981,3012
173900,3013
145495,3013
271182,3014
264162,3015
265217,3016
278567,3017
201734,3018
201734,3019
201734,3020
201734,3021
201734,3022
201734,3023
201734,3024
43483,3025
201734,3026
43483,3027
43483,3028
43483,3029
43483,3030
172565,3031
203119,3031
202598,3031
29959,3032
29959,3033
29959,3034
215760,3034
29959,3035
29959,3036
29959,3037
29959,3038
29959,3039
250843,3040
29959,3041
29959,3042
29959,3043
29959,3044
29959,3045
29959,3046
29959,3047
29959,3048
29959,3049
29959,3050
29959,3051
29959,3052
29959,3053
29959,3054
256521,3054
29959,3055
256521,3055
29959,3056
216081,3056
265274,3057
236351,3058
61564,3059
240815,3060
238278,3060
244803,3061
151222,3062
47266,3063
350321,3065
220353,3066
46268,3067
181527,3067
33079,3067
145564,3067
145564,3068
2305,3068
80394,3069
00030682,3069
64843,3070
202416,3071
255990,3073
397141,3074
155131,3075
284832,3076
277337,3077
67380,3078
32101,3079
276712,3080
25031,3081
82874,3082
29169,3083
24551,3083
58762,3084
26336,3085
3180,3085
24964,3086
24969,3086
35331,3087
264829,3088
59112,3089
266861,3090
31868,3091
24498,3091
195113,3092
24603,3092
31106,3093
237124,3093
210819,3093
25062,3094
68307,3095
228982,3096
74733,3097
59450,3097
59844,3098
25064,3099
60172,3100
11637,3101
227617,3102
204651,3104
218913,3105
249970,3106
258926,3108
400670,3109
419972,3110
268231,3111
10417,3112
26587,3113
145011,3113
26865,3116
32133,3117
24279,3118
81436,3119
80870,3119
25032,3121
62449,3121
81937,3122
157133,3122
148888,3122
299827,3122
81569,3123
81498,3123
149340,3125
225544,3126
221510,3126
216530,3127
216530,3128
216530,3129
221830,3129
221630,3130
219854,3131
226532,3132
213768,3133
271962,3134
229777,3135
229824,3136
229784,3136
24734,3137
62396,3137
260083,3138
260084,3138
288421,3139
142563,3140
142564,3140
142573,3140
145646,3141
162728,3142
261283,3143
47315,3144
145564,3144
230209,3145
233342,3146
25158,3147
225868,3147
230055,3149
231518,3150
231358,3151
232633,3152
210263,3153
285767,3154
39592,3156
29956,3156
79768,3156
295676,3156
79770,3156
79771,3156
79764,3156
79773,3156
252987,3157
143279,3158
179042,3159
179043,3159
178398,3160
261274,3161
31592,3162
30073,3163
28216,3165
27800,3166
47292,3167
149726,3169
62015,3170
213255,3171
61454,3172
299471,3173
13487,3174
47127,3175
10634,3176
36297,3177
281469,3178
151065,3178
33010,3179
295247,3180
177433,3180
46612,3181
275677,3183
48311,3183
48417,3184
201738,3185
46640,3186
48301,3186
219866,3186
46555,3186
47141,3187
59179,3188
47757,3190
47216,3191
47132,3192
46234,3193
46484,3194
48172,3195
147841,3196
46842,3197
48153,3198
00031972,3198
58853,3199
47350,3199
149435,3200
46550,3201
46864,3202
386926,3203
370983,3204
00032041,3205
00032051,3206
00032061,3207
00032071,3208
00032081,3209
00032091,3210
00032092,3210
00032101,3211
00032102,3211
00032111,3212
00032121,3213
00032131,3214
00032141,3215
00032151,3216
00032161,3217
00032171,3218
00032181,3219
00032191,3220
00032201,3221
00032202,3221
00032211,3222
00032212,3222
00032221,3223
00032231,3224
6984,3225
6673,3226
175347,3227
00032271,3228
00032281,3229
00032291,3230
00032301,3231
00032311,3232
00032321,3233
396336,3234
236258,3236
256414,3237
163845,3238
167434,3239
00032391,3240
226008,3241
47182,3243
226008,3244
268400,3245
176543,3246
46877,3247
34974,3247
295247,3248
71908,3249
4965,3250
6288,3251
6789,3252
5037,3253
7978,3255
5886,3256
7853,3256
276863,3257
195185,3258
273586,3259
2497,3260
2497,3261
276839,3262
57680,3263
273586,3264
195185,3265
5037,3266
4920,3267
4920,3268
393381,3269
300218,3269
393377,3269
300229,3269
389090,3269
393064,3269
84048,3272
218897,3273
281207,3274
270988,3275
619111,3278
24894,3279
256698,3280
256621,3280
281407,3282
243466,3286
150905,3287
147798,3288
149049,3289
26964,3290
31677,3291
24545,3292
48289,3292
00032921,3293
00032931,3294
00032932,3294
235275,3295
400839,3296
281958,3298
611636,3299
26087,3300
257577,3301
285594,3302
402524,3303
40583,3304
280384,3305
254877,3306
49154,3307
38288,3308
274484,3309
00033091,3310
265217,3311
256821,3312
34187,3313
246667,3314
262521,3315
264167,3316
250614,3317
265867,3318
398417,3319
179700,3320
252928,3321
238117,3322
30016,3323
175762,3324
71729,3325
399965,3326
175440,3327
175440,3328
175440,3329
401812,3330
398121,3331
244977,3332
4781,3333
32976,3334
268646,3335
214804,3336
265217,3337
40728,3338
231014,3339
277333,3340
166761,3342
221599,3343
264162,3344
237918,3345
46391,3346
47099,3347
256502,3348
47041,3349
147908,3350
47750,3351
35462,3352
47389,3353
47153,3354
46888,3355
46893,3356
33009,3357
148609,3358
31833,3359
253772,3360
46888,3361
254165,3362
694409,3363
644767,3364
78299,3365
250937,3366
796608,3367
32042,3368
29729,3370
734771,3371
402998,3373
403149,3374
402574,3375
402594,3376
173864,3377
250659,3378
252466,3378
252050,3378
252525,3378
247782,3379
176688,3381
176688,3382
403701,3383
403704,3383
402825,3383
397366,3384
404014,3385
404048,3386
403204,3387
403230,3387
51786,3388
201730,3389
196241,3390
799991,3391
178245,3392
660572,3394
729380,3395
29959,3397
56761,3398
225068,3399
400776,3400
278514,3401
249458,3402
266996,3403
385843,3404
734771,3407
720872,3408
720873,3408
602840,3409
43665,3410
277283,3411
397141,3412
250182,3413
705379,3414
194127,3415
848503,3416
298606,3417
36383,3419
155148,3420
251501,3421
244950,3422
160721,3423
255410,3424
216687,3425
216688,3425
170492,3426
150543,3427
275879,3428
00034291,3430
00034301,3431
00034311,3432
00034321,3433
148070,3434
166181,3435
143424,3436
238016,3437
47131,3438
35481,3438
251877,3439
659325,3440
732741,3441
274793,3442
00034421,3443
401039,3444
365938,3445
276678,3445
276679,3445
800183,3446
31746,3447
204448,3448
00034481,3449
00034482,3449
00034483,3449
1366,3451
54475,3452
394014,3453
148958,3454
179910,3455
386363,3456
264162,3457
281825,3458
235787,3459
233145,3460
144362,3461
274039,3462
27183,3463
235285,3464
393130,3465
246264,3466
244296,3466
194127,3467
1808,3468
240326,3469
239188,3469
239189,3469
238280,3469
67385,3470
273261,3471
39903,3472
61452,3473
287264,3474
6623,3474
201808,3475
73314,3475
204391,3476
193625,3478
272112,3479
176152,3481
204845,3482
166648,3483
388879,3484
300175,3485
300176,3485
6583,3486
287757,3487
251874,3488
00034891,3490
387956,3492
7522,3493
243545,3495
63202,3497
275213,3498
139502,3499
34188,3500
244629,3501
30846,3501
245588,3502
202980,3503
221831,3504
417607,3505
398327,3505
401039,3505
280920,3507
161861,3508
72642,3509
171968,3510
232068,3512
704806,3512
198282,3514
386309,3514
00035133,3514
171574,3516
249115,3517
00035181,3519
00035191,3520
00035192,3520
256177,3521
234907,3522
84233,3523
281513,3524
72282,3525
245223,3526
178944,3528
252368,3529
251287,3530
251286,3530
257133,3531
249315,3532
26708,3533
47182,3534
196565,3535
67264,3536
404523,3537
234685,3537
852970,3537
36437,3538
260253,3539
00035401,3541
652743,3542
26964,3543
223470,3545
226008,3546
400431,3547
258892,3548
260214,3550
181545,3551
279280,3553
387929,3554
365560,3556
216689,3557
275176,3558
227990,3559
227991,3559
257011,3560
217177,3561
217463,3561
245933,3561
217464,3561
167594,3562
282214,3563
248003,3564
253639,3565
00035661,3567
00035671,3568
00035681,3569
296543,3570
00035701,3571
364606,3572
533,3573
265135,3574
6164,3575
849993,3577
49819,3578
365622,3578
227335,3579
212354,3580
271280,3581
29267,3583
276050,3584
00035841,3585
00035842,3585
267140,3586
49393,3587
249868,3588
249866,3588
283037,3589
177563,3590
177564,3590
177287,3590
275685,3591
236184,3591
72257,3592
00035921,3593
854113,3594
258444,3595
74751,3596
79683,3597
284921,3598
179360,3599
64535,3600
386309,3600
00035993,3600
64535,3601
386309,3601
00036003,3601
262136,3602
256022,3603
217859,3605
162727,3606
230303,3607
00036071,3608
146913,3609
60979,3611
00036111,3612
586835,3613
216569,3614
281593,3615
295342,3617
233888,3619
199700,3620
287199,3621
30196,3623
404530,3624
281513,3624
252357,3625
9179,3625
245166,3626
27022,3627
39855,3628
39794,3628
246123,3629
246656,3630
275656,3631
224654,3632
196935,3634
286033,3635
204732,3636
36850,3637
64145,3638
240995,3639
155950,3641
172914,3642
166648,3643
275685,3644
253765,3645
251689,3646
271538,3647
285667,3648
726792,3649
396290,3650
278,3651
00036511,3652
48738,3653
00036531,3654
837032,3658
29167,3659
24821,3659
254430,3660
823007,3660
385712,3661
84096,3662
266623,3663
296466,3664
245741,3665
323,3666
64215,3667
176132,3668
235036,3669
403983,3670
268913,3670
46978,3671
396828,3672
11780,3673
63129,3674
165399,3675
216816,3676
00036761,3677
00036771,3678
00036781,3679
00036791,3680
7273,3681
00036811,3682
273509,3683
271274,3684
47571,3685
832150,3687
799873,3688
836228,3689
726791,3690
280320,3691
837597,3692
262521,3693
268015,3694
255260,3695
233161,3696
268631,3697
6177,3699
265788,3700
266469,3701
75385,3702
00037021,3703
00037031,3704
00037041,3705
00037051,3706
615899,3707
82967,3708
268386,3709
247299,3710
33398,3711
144033,3712
58323,3713
220601,3713
49921,3715
288693,3716
246821,3717
156732,3718
26232,3720
850192,3721
66747,3722
66908,3722
66888,3722
72482,3723
69699,3724
365596,3725
267593,3726
167317,3727
262030,3727
223764,3728
281984,3729
224449,3730
266938,3731
262030,3731
400511,3732
159744,3732
613623,3733
211065,3734
284397,3735
202748,3735
390136,3736
693895,3737
718614,3737
175089,3738
449578,3740
244590,3740
458743,3740
205134,3742
180485,3742
365637,3743
00037431,3744
9179,3747
395523,3748
400072,3749
264164,3750
210859,3752
246156,3752
250614,3753
273778,3754
159167,3755
31868,3756
64535,3757
403983,3758
32900,3758
252357,3759
275339,3760
245606,3761
800250,3762
204361,3763
205278,3763
175996,3765
179614,3766
828378,3767
828379,3767
278648,3768
31503,3769
277432,3770
250652,3771
251341,3771
69963,3772
00037721,3773
00037722,3773
386309,3774
281818,3775
269022,3777
210459,3778
81673,3778
415575,3779
385749,3780
10000,3781
150965,3782
401823,3783
293922,3785
281323,3786
609475,3789
48145,3790
48458,3791
229169,3792
26504,3793
158996,3794
281972,3795
857792,3796
852983,3796
853024,3796
693015,3797
165786,3798
00037981,3799
00037982,3799
275962,3800
00038001,3801
80242,3802
251302,3803
404175,3804
295676,3805
250614,3806
237124,3807
229986,3807
24723,3807
63795,3808
402594,3809
271661,3810
157844,3811
284254,3812
248512,3813
350755,3815
396854,3816
2108,3817
00038171,3818
459887,3819
612586,3820
32192,3821
218962,3822
145562,3823
57851,3824
2526,3824
826722,3825
250738,3826
849993,3827
284453,3828
158856,3830
00038301,3831
262850,3832
262850,3833
393059,3834
72032,3835
251062,3836
26571,3837
281803,3838
166820,3839
58990,3841
00038411,3842
416401,3843
228342,3844
00038441,3845
24970,3846
233888,3847
823370,3848
59450,3849
64650,3849
30049,3850
31804,3850
69200,3851
1063,3852
223659,3852
154868,3853
849939,3854
275656,3855
29580,3856
255403,3857
9179,3858
275176,3859
253924,3860
253924,3861
148145,3863
00038631,3864
275897,3865
181480,3866
00038661,3867
00038671,3868
80509,3869
247050,3870
55706,3871
174833,3872
396166,3873
275195,3874
274943,3875
281818,3876
201808,3877
66752,3878
215952,3878
223463,3879
281550,3880
259714,3881
65627,3882
397636,3883
241946,3884
26875,3885
231879,3886
166875,3888
49280,3889
4416,3890
00038901,3891
403171,3894
194591,3895
194592,3895
194593,3895
30551,3896
210414,3897
403648,3897
403650,3897
799823,3898
395303,3899
853277,3900
36100,3901
265972,3902
251811,3902
273780,3904
273985,3904
257819,3905
29461,3906
26348,3907
29494,3908
250855,3909
30196,3910
273530,3910
399124,3911
264373,3912
394079,3913
392706,3913
265542,3914
235205,3915
275656,3918
238117,3919
273586,3920
35176,3921
8193,3922
8399,3923
63277,3924
31106,3925
24894,3926
164941,3927
179254,3928
31523,3929
27735,3930
31471,3931
180618,3932
47624,3933
178292,3934
193885,3934
193859,3934
173896,3934
177573,3935
283482,3936
74751,3937
24343,3938
36481,3938
57851,3939
2091,3940
199529,3941
3227,3942
393568,3942
3457,3942
227413,3942
66366,3942
66831,3943
66715,3944
284945,3945
215952,3946
66851,3947
69388,3947
34231,3948
224143,3949
24830,3950
25150,3950
198869,3951
198167,3952
207160,3953
247272,3954
181083,3955
262645,3956
225605,3957
243316,3958
11701,3959
399124,3960
262944,3964
73730,3965
324246,3966
237560,3967
36464,3968
295513,3969
351052,3970
176945,3971
247421,3972
29169,3973
176539,3974
48793,3976
177474,3977
51122,3978
48556,3979
48556,3980
173897,3981
179459,3982
179820,3984
58775,3985
180304,3986
180329,3986
59555,3987
146317,3988
295397,3989
266743,3990
268631,3992
57015,3993
365257,3994
31839,3995
234364,3998
231833,3999
71729,4000
71729,4001
661730,4003
13535,4004
384383,4005
370963,4006
370994,4007
387049,4008
170762,4009
33167,4010
33167,4011
63129,4012
235952,4013
63193,4014
24485,4015
169867,4016
33167,4017
228723,4018
59447,4019
165763,4020
258630,4021
259931,4022
28094,4023
278942,4024
233482,4025
27169,4025
225544,4026
255235,4027
255235,4028
167317,4029
232826,4030
232707,4031
30496,4032
25091,4033
48908,4034
194667,4035
61266,4036
396290,4037
396290,4038
396290,4039
9338,4040
242221,4041
225882,4042
228056,4042
250318,4043
266830,4044
246200,4045
24150,4046
81651,4046
286606,4046
250614,4047
282008,4048
13543,4048
177891,4049
29497,4050
257133,4051
257133,4052
257133,4053
396290,4054
43483,4055
396290,4056
396290,4057
396290,4058
396290,4059
396290,4060
396290,4061
396290,4062
201738,4063
396290,4064
396290,4065
396290,4066
396290,4067
396290,4068
265867,4069
58295,4069
396290,4070
239403,4071
80946,4072
261235,4073
265217,4074
248602,4075
26176,4076
69709,4076
150965,4078
160741,4080
30276,4081
253084,4081
180841,4082
31677,4083
4787,4083
29529,4084
281572,4088
282176,4089
262645,4090
219355,4091
47730,4092
67385,4093
251034,4094
67385,4096
31139,4096
149670,4097
46369,4098
35543,4099
24357,4100
30260,4101
25952,4102
31106,4103
237124,4103
210819,4103
282953,4104
64605,4105
11637,4107
215218,4108
6618,4109
396503,4110
224920,4111
221735,4112
29534,4112
32175,4113
32675,4113
32650,4113
32434,4113
194401,4113
221006,4114
404506,4115
51928,4115
auteur_xxs_2469,4116
247982,4117
51950,4118
62791,4119
204913,4120
194391,4121
67890,4122
24830,4124
201326,4124
266296,4125
80936,4126
148081,4131
148043,4132
225950,4134
68592,4135
268460,4136
264162,4137
245579,4138
246018,4139
59941,4140
220528,4140
220529,4140
221631,4141
225864,4142
220674,4143
249188,4144
260081,4145
260082,4145
229993,4146
227479,4147
227487,4147
278242,4148
460202,4148
460203,4148
281958,4149
162030,4150
161822,4151
164143,4152
161980,4152
147890,4153
163503,4154
163504,4154
148888,4155
245919,4156
233362,4156
230296,4157
237105,4158
24964,4158
237146,4159
232014,4160
231530,4161
231531,4161
232835,4163
147303,4164
80391,4165
269004,4166
151036,4168
155633,4169
155634,4169
150443,4170
144701,4171
144703,4171
144704,4171
253871,4172
230079,4173
140456,4174
29948,4174
25200,4174
262181,4175
224951,4176
390441,4177
404278,4178
27692,4179
282091,4180
28385,4181
30073,4182
30989,4183
260275,4184
47904,4188
33404,4189
26964,4190
26504,4191
47210,4192
46237,4193
233241,4194
47571,4195
47386,4196
46368,4197
59179,4198
46322,4199
47159,4199
47332,4200
47466,4201
147841,4202
47466,4203
59179,4204
228517,4205
46888,4206
229063,4207
221122,4208
47197,4209
4534,4210
47751,4211
46523,4212
68110,4213
365279,4214
26964,4215
57133,4216
00042161,4217
00042171,4218
00042181,4219
00042191,4220
00042201,4221
00042211,4222
257133,4223
00042231,4224
81877,4224
5843,4224
46256,4224
4378,4224
35535,4224
5959,4224
81712,4224
5960,4224
46258,4224
00042241,4225
00042242,4225
00042251,4226
265768,4227
7008,4228
149324,4229
00042291,4230
00042292,4230
00042301,4231
00042311,4232
00042321,4233
00042322,4233
401129,4234
267167,4235
396334,4236
148646,4237
156507,4237
180178,4238
171845,4239
146625,4240
396184,4241
397357,4242
47182,4243
2413,4244
226008,4245
46850,4246
71908,4247
4920,4248
71908,4249
71908,4250
242562,4250
4920,4251
59626,4252
275709,4253
276839,4254
275709,4255
6967,4256
6283,4257
281171,4258
276863,4259
2497,4260
5346,4261
5037,4262
2423,4263
27823,4264
46722,4265
283305,4266
593180,4267
616000,4268
268305,4269
53244,4270
254759,4272
228112,4273
149324,4282
26964,4283
25740,4284
35661,4285
47567,4286
47751,4287
24357,4288
48795,4289
48289,4289
61003,4289
49304,4289
181527,4289
49304,4290
33062,4290
6729,4291
00042911,4292
00042921,4293
414993,4294
273586,4295
278866,4296
00042961,4297
396183,4298
2409,4299
47182,4300
53417,4301
62791,4302
286125,4303
399039,4305
235501,4306
286799,4307
5683,4308
394444,4309
193572,4310
175470,4311
48073,4312
282898,4313
76748,4314
616226,4315
83780,4316
83035,4317
262645,4321
32976,4322
30502,4323
268646,4326
265638,4326
196864,4327
399978,4328
175208,4329
43531,4330
142650,4331
203409,4332
24366,4333
24724,4333
285389,4334
1144,4335
266377,4336
215995,4337
229640,4338
273986,4339
283305,4340
261330,4341
1063,4342
72248,4343
195113,4344
159777,4344
159778,4344
257003,4345
46378,4346
47443,4347
26964,4348
46888,4349
233241,4350
47117,4351
34433,4352
47350,4352
46727,4353
36962,4354
721792,4355
615598,4356
281207,4357
42181,4358
732027,4360
262612,4361
257182,4362
657996,4363
402714,4364
1774,4365
404523,4366
402712,4366
179591,4367
403189,4368
82314,4369
55489,4370
146195,4371
158778,4372
227422,4373
151067,4374
420183,4375
00043751,4376
00043752,4376
200930,4377
659325,4379
396480,4380
233720,4382
34284,4383
6865,4384
722402,4385
417452,4387
43483,4388
841507,4389
275339,4390
262645,4391
211050,4392
201548,4393
195775,4394
400776,4394
196565,4395
33031,4396
649928,4397
82314,4398
42293,4399
280314,4400
00044001,4401
250855,4402
390908,4403
229168,4404
167317,4405
256698,4406
351023,4407
321395,4408
242562,4410
264421,4412
30560,4413
144290,4414
32360,4415
32266,4415
240680,4416
288386,4417
12105,4418
254291,4419
80700,4420
81752,4420
33550,4421
51796,4422
209128,4423
204039,4424
79671,4425
159457,4426
225509,4426
402984,4427
31767,4428
399124,4430
40311,4432
386629,4433
370970,4434
67087,4435
250614,4437
268237,4438
217157,4439
282000,4440
67702,4441
00044411,4442
00044421,4443
273261,4444
396183,4446
235917,4447
245741,4448
46411,4449
263934,4450
399124,4451
73351,4452
73352,4452
73353,4452
393367,4453
393367,4454
288421,4455
647010,4456
647010,4457
65286,4458
295247,4459
403203,4460
2712,4460
00044611,4462
257158,4463
203173,4466
29503,4467
212655,4468
193987,4469
238440,4470
252357,4471
402589,4472
00044721,4473
77993,4475
82660,4476
148242,4477
194391,4478
29828,4479
209208,4480
00044801,4481
00044802,4481
00044811,4482
283062,4483
211442,4484
30644,4486
830852,4487
